Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
seasons,,TOR,NBA,,403,401,15114,12.5,28.1,.446,2.0,5.1,.383,10.6,23.0,.460,6.3,8.0,.783,2.6,4.8,7.4,5.5,1.9,1.5,3.3,4.2,33.3,,108,105
5 
seasons,,NJN,NBA,,374,369,14157,11.7,26.2,.447,2.4,6.5,.370,9.3,19.7,.473,7.3,9.0,.809,1.9,6.1,8.1,6.6,1.6,0.7,3.5,4.4,33.1,,110,107
3 
seasons,,DAL,NBA,,223,43,5608,8.5,20.3,.419,3.5,9.0,.392,5.0,11.3,.440,4.0,4.9,.820,1.4,6.1,7.6,5.0,1.8,1.0,2.7,5.2,24.5,,108,107
3 
seasons,,MEM,NBA,,199,19,3895,6.1,16.5,.372,3.2,9.3,.344,2.9,7.2,.408,2.7,3.4,.793,1.3,5.5,6.7,3.6,1.9,0.9,1.7,4.9,18.2,,105,107
2 
seasons,,ATL,NBA,,136,9,2206,6.4,16.2,.392,3.9,10.9,.355,2.5,5.3,.469,1.5,2.0,.737,1.0,5.7,6.7,2.8,1.4,1.1,1.7,4.9,18.1,,105,115
2 
seasons,,ORL,NBA,,97,96,2974,9.8,22.5,.436,2.6,7.1,.363,7.3,15.4,.470,5.5,6.7,.822,0.8,6.0,6.7,5.3,1.3,0.4,2.5,4.6,27.7,,112,105
1 
season,,SAC,NBA,,58,4,1026,5.6,14.0,.403,2.8,8.1,.345,2.8,5.8,.483,1.4,1.8,.757,0.9,6.4,7.3,3.4,2.1,1.3,1.8,4.7,15.4,,103,110
1 
season,,PHO,NBA,,51,41,1387,9.7,22.9,.422,3.3,8.9,.366,6.4,14.0,.458,2.6,3.6,.735,1.6,5.2,6.8,3.0,1.7,0.6,2.0,4.5,25.3,,104,111
